pair_id,poem1,poem2,poem1_dataset,poem2_dataset,question1,question1_id,question2,question2_id,question3,question3_id,question4,question4_id,question5,question5_id
030e0701-7f23-403d-8912-be13c55d0e1b,"because her mother was alive) because,<br>again because. i wanted something stir,<br>because the only thing alive was pause,<br>because i needed something really new,<br>because i wanted nothing more, until,<br>until, until i waited. i was two.<br>because i needed two, because she) still,<br>because because she) never changes. she,<br>she never changes either, never me.","and thou , sweet girl , whose lovely modest mien ,<br>cheers the gay banquet with unconscious wiles ,<br>long mayest thou grace it with affection 's smiles ,<br>the vocal syren of this sylvan scene .<br>warbling thy sweetest notes ‘ midst flowers and woodlands green .",true_poetry,gutenberg,Which poem is more grammatical?,grammatical-poem,Which poem has better rhyming?,rhyming-poem,Which poem looks more like a real poem?,real-poem,Which poem is more intense?,intense-poem,Which poem do you like more?,liking-poem
e1e00300-9301-434c-ad4a-add1ca62d837,"do you remember ? <br>i love you once met you , <br>i would sing of you , <br>o mother , i have loved you !","to know what happened under silver crystal. <br>or when this heavy iron plastic shield, <br>is slowly breaking through electric sickle ! <br>too many open arms are tightly sealed. <br><br>another hundred thousand dollar tags ! <br>my tiny little rusty letters patent ! <br>the water running over leather bags, <br>and being frightened by a lion rampant.",ngram,hafez,Which poem is more coherent?,coherent-poem,Which poem is more grammatical?,grammatical-poem,Which poem is more melodious?,melodious-poem,Which poem is more intense?,intense-poem,Which poem moves you emotionally more?,moved-poem
32382447-478a-4ea4-95c4-8cff1f8d5915,"you look lots like yer mother : purty much same in size ;<br>and about the same complected ; and favor about the eyes :<br>like her , too , about livin ’ here ,— because she could n't stay :<br>it 'll ‘ most seem like you was dead — like her !— but i hai n't got<br>nothin ’ to say !","“ mother , ” i cried , “ can you forgive ? ”<br>with faltering step i went to her ,<br>and never a word did mother speak ,<br>but the salt grew wet on her glowing cheek ,<br>and joy came back to us .",gutenberg,gutenberg,Which poem is more intense?,intense-poem,Which poem is more melodious?,melodious-poem,Which poem is more readable?,readable-poem,Which poem has better rhyming?,rhyming-poem,Which poem is more comprehensible?,comprehensible-poem
61dc306f-4024-45e0-a6b7-b187116e62d0,"this soul to slumber as i drink !<br>soon , too soon , my jocund slave ,<br>you 'll deck your master 's grassy grave ;<br>and there 's an end — for ah ! you know<br>they drink but little wine below !","tell my lovely foe that i<br>have no more such spies to send ,<br>but one or two that i intend ,<br>some few minutes ere i die ,<br>to her white bosom to commend .",gutenberg,gutenberg,Which poem is more comprehensible?,comprehensible-poem,Which poem is more grammatical?,grammatical-poem,Which poem looks more like a real poem?,real-poem,Which poem is more melodious?,melodious-poem,Which poem moves you emotionally more?,moved-poem
c158f8c6-0fae-4cbe-a29c-194d9ea25ac9,"they are such as they are , <br>they are not dead , <br>they are no more ? <br>ah , no , no , no .","or ever even test facility ! <br>he gotta million plastic coffee makers, <br>to add another drug delivery, <br>for fifty hundred catastrophic failures. <br><br>with iron power only muscle strains ! <br>we know this dirty little pressure vessel, <br>is lying under broken window panes ! <br>an empty belly full of molten metal.",ngram,hafez,Which poem moves you emotionally more?,moved-poem,Which poem looks more like a real poem?,real-poem,Which poem do you like more?,liking-poem,Which poem is more coherent?,coherent-poem,Which poem has better rhyming?,rhyming-poem
a0d77573-afe3-4248-aa48-697e0239ce48,"all the bells on earth shall ring<br>on christmas day ,<br>on christmas day ;<br>all the bells on earth shall ring<br>on christmas day in the morning .","the wild storm makes his lair in thy branches ,<br>swooping thence on the continent under ;<br>like a lion , crouched close on his haunches ,<br>there awaiteth his leap the fierce thunder ,<br>growling low with impatience .",gutenberg,gutenberg,Which poem is more intense?,intense-poem,Which poem is more grammatical?,grammatical-poem,Which poem is more comprehensible?,comprehensible-poem,Which poem is more coherent?,coherent-poem,Which poem looks more like a real poem?,real-poem
2b4c1c31-b7ad-420c-ad62-37180856536b,"a hundred thousand million bodies scaring, <br>some people asking questions like decoy ! <br>not even stopping others from pretending, <br>but heaven only cares what you annoy. <br><br>no need to laugh about these silly jokes ! <br>or being caught behind the same mistakes, <br>they really wanna label me a hoax ! <br>i never ever seen so many fakes.",the castle of our desire vultures we must be seen <br>the castle with its dark and silent thought <br>we could not open to the ravish 'd cell <br>it might for our poor hearts some reverend locks may find <br>with mantling crags and night to the beaute,hafez,gpt2,Which poem moves you emotionally more?,moved-poem,Which poem is more coherent?,coherent-poem,Which poem is more melodious?,melodious-poem,Which poem looks more like a real poem?,real-poem,Which poem is more intense?,intense-poem
2e090755-e9e7-4d8a-a012-efbe12f158a0,"know the old ford on the fork , that nearly got flanigan 's leaders ?<br>nasty in daylight , you bet , and a mighty rough ford in low water !<br>well , it ai n't six weeks ago that me and the jedge and his nevey<br>struck for that ford in the night , in the rain , and the water all<br>round us ;","the roman road runs straight and bare<br>as the pale parting-line in hair<br>across the heath . and thoughtful men<br>contrast its days of now and then ,<br>and delve , and measure , and compare ;",gutenberg,gutenberg,Which poem is more readable?,readable-poem,Which poem do you like more?,liking-poem,Which poem is more comprehensible?,comprehensible-poem,Which poem is more melodious?,melodious-poem,Which poem is more grammatical?,grammatical-poem
97be2806-95e4-4868-9dd8-984e8a2170b2,"we shall laugh once more as we used to do , and dance in the old-time way ,<br>for this is the pledge they have made to us who serve in the war to-day ;<br>and the joys of home that we treasure so are the joys that their lives<br>defend ,<br>and they shall give us our christmas time as soon as the war shall end .","for , in unwonted purlieus , far and nigh ,<br>at whiles or short or long ,<br>may be discerned a wrong<br>dying as of self-slaughter ; whereat i<br>would raise my voice in song .",gutenberg,gutenberg,Which poem is more coherent?,coherent-poem,Which poem is more intense?,intense-poem,Which poem do you like more?,liking-poem,Which poem moves you emotionally more?,moved-poem,Which poem looks more like a real poem?,real-poem
77954658-7384-43c9-b11e-ae3d86105c25,"the castle of our desire vultures dozed <br>a pleasing chrysalis, far envuiled of snow <br>under the sky it did containe to our desire <br>we, all of it, an heire, infinite joying <br>the modest elia withered to the colde","the castle of our desire vultures we should defend <br>and blot the modest el vines with fraternal rage <br>spread like a bessoon by the siciest women's malice rear <br>the castle snowed columns, lest it should fall <br>his ruinic heat should stain the modest air",gpt2,gpt2,Which poem do you like more?,liking-poem,Which poem has better rhyming?,rhyming-poem,Which poem is more melodious?,melodious-poem,Which poem is more readable?,readable-poem,Which poem is more comprehensible?,comprehensible-poem
2a8ac5cb-cd53-4791-be82-ea226df4b40b,"it was as if an earthquake rent<br>the hearth-stones of a continent ,<br>and made forlorn<br>the households born<br>of peace on earth , good-will to men !","the castle of our desire vultures we must be seen <br>the open ray and the worm within the cave <br>the church might be one satisfy worn with our lore <br>the castle still is dismal, an as word <br>in the end, the children are to be seen",gutenberg,gpt2,Which poem moves you emotionally more?,moved-poem,Which poem looks more like a real poem?,real-poem,Which poem do you like more?,liking-poem,Which poem is more coherent?,coherent-poem,Which poem is more melodious?,melodious-poem
5ccdf8da-0667-4bac-9227-2cf495a3c430,"still when daylight o'er the wave<br>bright and soft its farewell gave ,<br>i used to hear , while light was falling ,<br>o'er the wave a sweet voice calling ,<br>mournfully at distance calling .","blest hour , as on green happy slopes i lie ,<br>gray walls around and high ,<br>while long-ranged arches lessen on the view ,<br>and one high gracious curve<br>of shaftless window frames the limpid blue .",gutenberg,gutenberg,Which poem moves you emotionally more?,moved-poem,Which poem is more coherent?,coherent-poem,Which poem has better rhyming?,rhyming-poem,Which poem looks more like a real poem?,real-poem,Which poem is more melodious?,melodious-poem
64efe8f6-a3b2-480a-bef8-637c2a3a487f,"and through black wave and stormy blast ,<br>and out of the fog-wreath dense and dun ,<br>guided and held , shall the vessel run ,<br>gain the fair haven , night being past ,<br>and anchor in the sun ?","well , and if none of these good things came ,<br>what did the failure prove ?<br>the man was my whole world , all the same ,<br>with his flowers to praise or his weeds to blame ,<br>and , either or both , to love .",gutenberg,gutenberg,Which poem is more coherent?,coherent-poem,Which poem has better rhyming?,rhyming-poem,Which poem is more intense?,intense-poem,Which poem do you like more?,liking-poem,Which poem moves you emotionally more?,moved-poem
b2613788-4ec1-4bcb-bb21-5307b4e54694,"ah me ! what a strange , what a gladsome duet<br>from a house in the deeps of a wood !<br>such shrill and such harsh voices never met yet<br>a-laughing as loud as they could , could , could ,<br>a-laughing as loud as they could .","attention any questions may translate, <br>no use depending on my motivation ! <br>to see another world anticipate ! <br>i really need an easy conversation. <br><br>a simple word that you can visualize ! <br>is where we either learn or then react ! <br>some other children also socialize, <br>and yet an others only interact.",gutenberg,hafez,Which poem is more grammatical?,grammatical-poem,Which poem is more intense?,intense-poem,Which poem looks more like a real poem?,real-poem,Which poem is more readable?,readable-poem,Which poem do you like more?,liking-poem
